hour,day,month,weekday,counter
7,5,1,2,36
7,5,1,4,208
7,5,1,5,11
7,5,1,6,1
7,5,2,0,98
7,5,2,1,9
7,5,2,5,24
7,5,3,0,42
7,5,3,1,2
7,5,3,4,2
7,5,3,6,44
7,5,4,2,48
7,5,4,3,84
7,5,5,4,13
7,5,5,5,1
7,5,6,0,3
7,5,6,1,11
7,5,6,2,3
7,5,7,0,2
7,5,7,2,2
7,5,7,3,102
7,5,7,4,4
7,5,8,0,7
7,5,8,5,53
7,5,8,6,84
7,5,9,1,42
7,5,9,2,105
7,5,9,3,5
7,5,10,3,34
7,5,10,4,159
7,5,10,5,4
7,5,11,0,151
7,5,11,4,4
7,5,11,6,51
7,5,12,1,84
7,5,12,2,3
7,5,12,6,4
7,6,1,2,8
7,6,1,3,50
7,6,1,5,147
7,6,2,1,6
7,6,2,6,59
7,6,3,0,1
7,6,3,1,9
7,6,3,2,1
7,6,4,4,111
7,6,5,0,2
7,6,5,5,43
7,6,5,6,88
7,6,6,1,49
7,6,6,2,122
7,6,6,3,5
7,6,6,6,6
7,6,7,1,3
7,6,7,3,36
7,6,7,4,170
7,6,7,5,1
7,6,8,0,60
7,6,8,4,4
7,6,8,6,45
7,6,9,0,8
7,6,9,2,43
7,6,9,3,4
7,6,10,6,3
7,6,11,0,13
7,6,11,1,31
7,6,11,2,4
7,6,11,5,2
7,6,12,2,51
7,6,12,3,68
7,6,12,4,5
7,7,2,2,20
7,7,2,3,4
7,7,2,6,4
7,7,3,1,11
7,7,3,2,22
7,7,4,4,3
7,7,4,5,4
7,7,5,0,45
7,7,5,6,53
7,7,6,2,33
7,7,6,3,22
7,7,7,2,2
7,7,7,4,54
7,7,7,5,14
7,7,8,0,4
7,7,8,1,11
7,7,8,5,10
7,7,9,1,5
7,7,9,3,3
7,7,9,4,30
7,7,10,5,106
7,7,10,6,26
7,7,11,1,87
7,7,11,2,28
7,7,11,3,7
7,7,12,1,4
7,7,12,3,39
7,7,12,4,22
7,8,1,0,23
7,8,1,5,49
7,8,2,0,4
7,8,2,1,53
7,8,2,3,27
7,8,3,0,2
7,8,3,2,34
7,8,3,3,19
7,8,4,3,4
7,8,4,5,58
7,8,5,5,6
7,8,6,1,2
7,8,6,3,6
7,8,6,4,33
7,8,7,5,93
7,8,7,6,40
7,8,8,1,51
7,8,8,2,28
7,8,9,2,1
7,8,9,4,115
7,8,9,5,34
7,8,10,0,35
7,8,10,4,2
7,8,10,6,92
7,8,11,0,5
7,8,11,2,65
7,8,12,2,4
7,9,1,5,2
7,9,1,6,54
7,9,2,1,8
7,9,2,2,5
7,9,2,4,2
7,9,3,1,7
7,9,3,4,4
7,9,4,0,51
7,9,4,6,4
7,9,5,1,86
7,9,5,2,55
7,9,6,2,6
7,9,6,4,64
7,9,6,5,33
7,9,7,0,50
7,9,7,4,14
7,9,7,6,76
7,9,8,0,2
7,9,8,2,78
7,9,8,3,2
7,9,9,3,2
7,9,9,5,17
7,9,10,1,55
7,9,10,5,6
7,9,11,3,85
7,9,11,4,15
7,9,12,5,39
7,9,12,6,33
7,10,1,0,2
7,10,1,2,107
7,10,1,6,10
7,10,2,3,131
7,10,2,5,52
7,10,3,4,96
7,10,3,5,59
7,10,4,0,51
7,10,4,1,73
7,10,4,5,6
7,10,5,0,6
7,10,5,2,71
7,10,5,3,80
7,10,6,5,61
7,10,6,6,3
7,10,7,0,2
7,10,7,1,2
7,10,7,5,2
7,10,8,1,12
7,10,8,3,13
7,10,8,4,81
7,10,9,0,78
7,10,9,4,2
7,10,9,6,95
7,10,10,1,123
7,10,10,2,105
7,10,11,2,10
7,10,11,4,69
7,10,11,5,63
7,10,12,0,82
7,10,12,4,8
7,10,12,6,88
7,11,1,0,10
7,11,1,1,149
7,11,1,3,68
7,11,2,3,10
7,11,2,4,95
7,11,2,6,69
7,11,3,3,10
7,11,3,5,80
7,11,3,6,2
7,11,4,1,2
7,11,4,2,1
7,11,4,6,12
7,11,5,1,20
7,11,5,3,3
7,11,5,4,89
7,11,6,0,110
7,11,6,6,79
7,11,7,1,101
7,11,7,2,68
7,11,8,2,3
7,11,8,4,81
7,11,8,5,51
7,11,9,0,140
7,11,9,1,63
7,11,9,5,3
7,11,10,0,2
7,11,10,2,137
7,11,10,3,2
7,11,11,3,2
7,11,11,5,3
7,11,11,6,2
7,11,12,0,12
7,11,12,1,63
7,11,12,5,4
7,12,1,2,215
7,12,1,4,5
7,12,2,0,3
7,12,2,4,14
7,12,2,5,4
7,12,3,0,43
7,12,3,3,2
7,12,3,6,9
7,12,4,0,5
7,12,4,2,180
7,12,4,3,44
7,12,5,4,142
7,12,5,5,35
7,12,6,0,211
7,12,6,1,57
7,12,6,5,2
7,12,7,0,4
7,12,7,2,188
7,12,7,3,38
7,12,8,3,6
7,12,8,5,209
7,12,8,6,3
7,12,9,1,13
7,12,9,2,1
7,12,9,6,14
7,12,10,0,2
7,12,10,1,7
7,12,10,3,19
7,12,10,4,32
7,12,11,0,36
7,12,11,6,190
7,12,12,1,274
7,12,12,2,46
7,12,12,6,3
7,13,1,3,43
7,13,1,6,6
7,13,2,1,85
7,13,2,2,19
7,13,2,6,3
7,13,3,0,15
7,13,3,1,76
7,13,3,2,9
7,13,4,1,1
7,13,4,3,42
7,13,4,4,78
7,13,5,0,2
7,13,5,3,2
7,13,5,6,16
7,13,6,1,46
7,13,6,2,46
7,13,7,1,2
7,13,7,3,52
7,13,7,4,39
7,13,8,0,41
7,13,8,4,6
7,13,8,6,3
7,13,9,0,18
7,13,9,2,62
7,13,9,3,50
7,13,10,2,4
7,13,10,4,72
7,13,10,5,7
7,13,11,0,175
7,13,11,1,83
7,13,12,0,11
7,13,12,2,287
7,13,12,3,44
7,14,1,0,77
7,14,1,4,14
7,14,2,0,30
7,14,2,2,88
7,14,2,3,21
7,14,3,1,27
7,14,3,2,129
7,14,3,3,16
7,14,4,4,31
7,14,4,5,6
7,14,5,0,112
7,14,5,1,5
7,14,5,4,4
7,14,6,2,30
7,14,6,3,27
7,14,6,4,10
7,14,7,2,8
7,14,7,4,75
7,14,8,0,72
7,14,8,1,59
7,14,9,1,8
7,14,9,3,62
7,14,9,4,32
7,14,10,3,6
7,14,10,5,15
7,14,10,6,3
7,14,11,1,165
7,14,11,2,97
7,14,12,1,19
7,14,12,3,76
7,14,12,4,62
7,15,1,1,105
7,15,1,4,2
7,15,2,1,21
7,15,2,3,118
7,15,2,4,17
7,15,3,2,34
7,15,3,3,128
7,15,3,4,13
7,15,4,0,13
7,15,4,5,4
7,15,4,6,8
7,15,5,0,20
7,15,5,1,136
7,15,5,2,1
7,15,6,3,66
7,15,6,4,26
7,15,7,3,4
7,15,7,5,5
7,15,7,6,1
7,15,8,1,92
7,15,8,2,22
7,15,9,2,11
7,15,9,4,73
7,15,9,5,2
7,15,10,0,111
7,15,10,4,17
7,15,10,6,2
7,15,11,0,4
7,15,11,2,128
7,15,11,3,122
7,15,12,2,23
7,15,12,4,86
7,15,12,5,3
7,16,1,1,102
7,16,1,2,56
7,16,2,2,25
7,16,2,4,88
7,16,2,5,1
7,16,3,3,24
7,16,3,4,80
7,16,3,5,2
7,16,4,0,97
7,16,4,1,1
7,16,5,1,26
7,16,5,2,121
7,16,5,3,1
7,16,6,2,4
7,16,6,4,55
7,16,7,0,39
7,16,7,4,3
7,16,8,2,87
7,16,8,3,37
7,16,9,3,8
7,16,9,6,2
7,16,10,0,83
7,16,10,1,209
7,16,11,1,4
7,16,11,3,173
7,16,11,4,87
7,16,12,3,24
7,16,12,6,1
7,17,1,0,11
7,17,1,2,89
7,17,1,3,60
7,17,2,3,38
7,17,2,6,1
7,17,3,4,31
7,17,4,0,49
7,17,4,1,103
7,17,4,2,7
7,17,5,0,1
7,17,5,2,56
7,17,5,3,83
7,17,5,4,4
7,17,6,0,6
7,17,7,0,75
7,17,7,1,26
7,17,7,5,1
7,17,8,1,6
7,17,8,3,88
7,17,8,4,21
7,17,9,0,38
7,17,9,4,6
7,17,10,1,103
7,17,10,2,114
7,17,11,2,8
7,17,11,4,62
7,17,11,5,21
7,17,12,0,43
7,17,12,3,2
7,17,12,4,95
7,17,12,6,7
7,18,1,0,2
7,18,1,1,17
7,18,1,3,80
7,18,1,4,62
7,18,2,4,20
7,18,2,6,7
7,18,3,0,16
7,18,3,6,2
7,18,4,1,32
7,18,4,2,115
7,18,4,3,4
7,18,5,3,30
7,18,5,4,68
7,18,6,0,23
7,18,6,1,6
7,18,6,4,4
7,18,7,1,56
7,18,7,2,28
7,18,8,2,7
7,18,8,4,53
7,18,9,0,119
7,18,9,1,56
7,18,10,0,2
7,18,10,2,121
7,18,10,3,229
7,18,11,3,12
7,18,11,5,6
7,18,11,6,12
7,18,12,0,122
7,18,12,1,79
7,19,1,2,16
7,19,1,4,91
7,19,1,5,7
7,19,2,0,16
7,19,2,1,25
7,19,2,4,2
7,19,2,5,2
7,19,3,0,120
7,19,3,1,15
7,19,4,2,74
7,19,4,3,106
7,19,4,4,4
7,19,5,4,55
7,19,5,5,4
7,19,6,0,58
7,19,6,1,34
7,19,6,2,3
7,19,7,0,4
7,19,7,2,53
7,19,7,3,68
7,19,8,3,10
7,19,8,6,1
7,19,9,1,65
7,19,9,2,58
7,19,10,1,8
7,19,10,3,69
7,19,10,4,148
7,19,11,0,220
7,19,11,3,2
7,19,11,6,16
7,19,12,1,101
7,19,12,2,45
7,20,1,3,15
7,20,1,5,3
7,20,1,6,11
7,20,2,1,158
7,20,2,2,22
7,20,2,6,4
7,20,3,0,27
7,20,3,1,182
7,20,3,2,18
7,20,4,3,42
7,20,4,4,123
7,20,5,0,3
7,20,5,3,2
7,20,5,6,2
7,20,6,1,63
7,20,6,2,32
7,20,6,3,9
7,20,7,1,4
7,20,7,3,15
7,20,7,4,26
7,20,8,0,39
7,20,8,6,9
7,20,9,0,4
7,20,9,2,90
7,20,9,3,30
7,20,10,2,6
7,20,10,4,76
7,20,10,5,23
7,20,11,0,146
7,20,11,1,160
7,20,12,0,16
7,20,12,2,99
7,20,12,3,59
7,21,1,0,17
7,21,1,3,2
7,21,1,4,21
7,21,1,6,61
7,21,2,0,40
7,21,2,2,137
7,21,2,3,48
7,21,3,1,22
7,21,3,2,88
7,21,3,3,17
7,21,4,4,16
7,21,4,5,19
7,21,5,0,122
7,21,5,1,3
7,21,5,4,18
7,21,6,2,29
7,21,6,3,24
7,21,6,4,7
7,21,7,2,2
7,21,7,4,38
7,21,7,5,3
7,21,8,0,79
7,21,8,1,33
7,21,9,3,77
7,21,9,4,42
7,21,10,3,8
7,21,10,6,6
7,21,11,1,146
7,21,11,2,199
7,21,12,1,30
7,21,12,3,88
7,21,12,4,39
7,22,1,0,93
7,22,1,1,98
7,22,1,5,3
7,22,2,1,23
7,22,2,3,120
7,22,2,4,31
7,22,3,2,18
7,22,3,3,110
7,22,3,4,23
7,22,4,0,6
7,22,4,6,15
7,22,5,0,53
7,22,5,1,107
7,22,5,2,2
7,22,6,1,4
7,22,6,3,57
7,22,6,4,25
7,22,7,3,6
7,22,8,1,81
7,22,8,2,32
7,22,9,4,78
7,22,10,0,220
7,22,10,4,9
7,22,10,6,7
7,22,11,0,8
7,22,11,2,87
7,22,11,3,11
7,22,12,2,24
7,22,12,4,46
7,22,12,5,5
7,23,1,1,78
7,23,1,2,52
7,23,2,2,29
7,23,2,4,125
7,23,2,5,1
7,23,3,3,23
7,23,3,4,118
7,23,4,0,125
7,23,4,1,8
7,23,4,6,2
7,23,5,1,64
7,23,5,2,131
7,23,5,3,9
7,23,6,2,6
7,23,6,4,83
7,23,7,0,36
7,23,7,4,10
7,23,8,0,7
7,23,8,2,97
7,23,8,3,30
7,23,9,3,3
7,23,9,6,1
7,23,10,0,65
7,23,10,1,190
7,23,11,1,6
7,23,11,3,8
7,23,11,4,20
7,23,12,2,2
7,23,12,3,8
7,23,12,6,8
7,24,1,0,53
7,24,1,2,100
7,24,1,3,115
7,24,2,3,57
7,24,2,5,3
7,24,3,4,41
7,24,3,5,4
7,24,3,6,1
7,24,4,0,22
7,24,4,1,175
7,24,4,2,4
7,24,5,0,4
7,24,5,2,17
7,24,5,3,135
7,24,5,4,1
7,24,6,0,6
7,24,6,3,4
7,24,7,0,68
7,24,7,1,44
7,24,8,1,12
7,24,8,3,30
7,24,8,4,38
7,24,9,0,40
7,24,9,4,5
7,24,10,1,138
7,24,10,2,226
7,24,10,4,4
7,24,11,2,2
7,24,11,4,12
7,24,11,5,10
7,24,12,0,14
7,25,1,1,38
7,25,1,3,83
7,25,1,4,52
7,25,2,0,36
7,25,2,4,21
7,25,2,6,17
7,25,3,0,13
7,25,3,6,23
7,25,4,1,35
7,25,4,2,117
7,25,4,3,1
7,25,5,1,4
7,25,5,3,50
7,25,5,4,117
7,25,6,0,36
7,25,6,1,6
7,25,6,4,2
7,25,7,1,89
7,25,7,2,30
7,25,8,4,75
7,25,8,5,1
7,25,9,0,77
7,25,9,1,60
7,25,10,0,4
7,25,10,2,111
7,25,10,3,173
7,25,11,6,11
7,25,12,1,3
7,26,1,2,15
7,26,1,4,131
7,26,1,5,7
7,26,2,0,123
7,26,2,1,32
7,26,3,0,50
7,26,3,1,6
7,26,3,6,10
7,26,4,2,66
7,26,4,3,97
7,26,4,4,3
7,26,4,5,1
7,26,5,2,9
7,26,5,4,34
7,26,5,5,2
7,26,6,0,86
7,26,6,1,23
7,26,6,2,5
7,26,6,5,2
7,26,7,2,36
7,26,7,3,34
7,26,8,3,6
7,26,8,5,5
7,26,8,6,1
7,26,9,1,150
7,26,9,2,84
7,26,10,1,2
7,26,10,3,63
7,26,10,4,304
7,26,11,0,283
7,26,11,6,9
7,26,12,1,14
7,26,12,2,58
7,27,1,3,29
7,27,1,5,7
7,27,1,6,6
7,27,2,1,72
7,27,2,2,22
7,27,3,0,23
7,27,3,1,76
7,27,3,2,10
7,27,4,3,39
7,27,4,4,128
7,27,5,3,11
7,27,6,1,40
7,27,6,2,36
7,27,7,1,4
7,27,7,3,61
7,27,7,4,28
7,27,8,0,37
7,27,8,4,10
7,27,8,6,3
7,27,9,0,10
7,27,9,2,75
7,27,9,3,88
7,27,10,2,6
7,27,10,4,133
7,27,10,5,13
7,27,11,0,134
7,27,11,1,223
7,27,12,0,16
7,27,12,2,48
7,27,12,3,61
7,28,1,0,83
7,28,1,4,30
7,28,2,0,10
7,28,2,2,143
7,28,2,3,22
7,28,3,1,46
7,28,3,2,79
7,28,3,3,12
7,28,4,4,61
7,28,4,5,10
7,28,5,0,11
7,28,5,1,6
7,28,6,0,2
7,28,6,2,29
7,28,6,3,15
7,28,7,2,6
7,28,7,4,62
7,28,7,5,2
7,28,8,0,90
7,28,8,1,52
7,28,9,1,6
7,28,9,3,62
7,28,9,4,61
7,28,10,5,16
7,28,10,6,18
7,28,11,1,174
7,28,11,2,75
7,28,12,1,13
7,28,12,3,50
7,28,12,4,57
7,29,1,0,105
7,29,1,1,150
7,29,2,1,48
7,29,3,2,15
7,29,3,3,116
7,29,3,4,5
7,29,4,0,6
7,29,4,6,12
7,29,5,0,3
7,29,5,1,138
7,29,5,2,4
7,29,6,1,2
7,29,6,3,71
7,29,6,4,20
7,29,7,3,1
7,29,7,5,4
7,29,8,1,93
7,29,8,2,31
7,29,9,2,2
7,29,9,4,108
7,29,9,5,5
7,29,10,0,232
7,29,11,0,15
7,29,11,2,176
7,29,11,3,46
7,29,12,2,17
7,29,12,4,24
7,29,12,5,10
7,30,1,1,98
7,30,1,2,150
7,30,1,6,3
7,30,3,3,25
7,30,3,4,96
7,30,4,0,170
7,30,4,1,9
7,30,4,4,2
7,30,4,6,4
7,30,5,1,40
7,30,5,2,84
7,30,5,3,5
7,30,6,2,2
7,30,6,4,99
7,30,7,0,64
7,30,7,4,2
7,30,7,6,4
7,30,8,0,8
7,30,8,2,39
7,30,8,3,32
7,30,9,3,10
7,30,9,5,4
7,30,9,6,1
7,30,10,0,114
7,30,10,1,63
7,30,10,4,4
7,30,11,1,2
7,30,11,3,194
7,30,11,4,54
7,30,12,2,2
7,30,12,3,75
7,30,12,6,12
7,31,1,0,37
7,31,1,2,181
7,31,1,3,72
7,31,3,4,24
7,31,3,5,6
7,31,5,2,48
7,31,5,3,132
7,31,5,4,3
7,31,7,0,72
7,31,7,1,30
7,31,8,1,2
7,31,8,3,96
7,31,8,4,19
7,31,10,1,89
7,31,10,2,81
7,31,12,0,56
7,31,12,4,3
8,1,1,0,10
8,1,1,1,9
8,1,2,3,91
8,1,2,4,48
8,1,3,3,140
8,1,3,4,41
8,1,4,0,47
8,1,4,4,1
8,1,4,5,24
8,1,4,6,73
8,1,5,0,25
8,1,5,1,92
8,1,5,2,16
8,1,6,1,2
8,1,6,3,26
8,1,6,5,5
8,1,7,0,72
8,1,7,3,6
8,1,7,5,46
8,1,7,6,5
8,1,8,2,83
8,1,8,3,81
8,1,8,6,4
8,1,9,4,7
8,1,9,5,53
8,1,9,6,80
8,1,10,0,73
8,1,10,1,85
8,1,10,6,32
8,1,11,2,42
8,1,11,3,56
8,1,11,4,84
8,1,12,4,20
8,1,12,5,113
8,1,12,6,9
8,2,1,1,103
8,2,1,2,106
8,2,1,6,78
8,2,2,2,39
8,2,2,4,97
8,2,2,5,8
8,2,3,3,37
8,2,3,4,4
8,2,3,5,7
8,2,4,0,10
8,2,4,1,116
8,2,4,6,21
8,2,5,2,80
8,2,5,3,87
8,2,6,5,149
8,2,6,6,82
8,2,7,0,114
8,2,7,1,20
8,2,7,6,29
8,2,8,2,19
8,2,8,3,53
8,2,8,4,30
8,2,9,3,2
8,2,9,5,39
8,2,9,6,70
8,2,10,0,23
8,2,10,1,3
8,2,11,3,23
8,2,11,5,11
8,2,12,0,36
8,2,12,5,2
8,2,12,6,113
8,3,1,0,53
8,3,1,2,74
8,3,1,3,42
8,3,1,6,2
8,3,2,3,25
8,3,2,5,88
8,3,3,4,42
8,3,3,5,7
8,3,4,1,17
8,3,4,2,27
8,3,5,2,4
8,3,5,3,99
8,3,5,4,23
8,3,6,0,20
8,3,6,5,40
8,3,6,6,98
8,3,7,0,16
8,3,7,1,117
8,3,7,2,18
8,3,8,3,53
8,3,8,4,150
8,3,8,5,28
8,3,9,0,105
8,3,9,6,22
8,3,10,1,29
8,3,10,3,3
8,3,11,5,3
8,3,12,0,122
8,3,12,1,12
8,3,12,4,2
8,4,1,0,3
8,4,1,3,4
8,4,1,4,9
8,4,2,0,6
8,4,2,6,123
8,4,3,0,2
8,4,3,5,58
8,4,3,6,119
8,4,4,1,40
8,4,4,2,122
8,4,4,3,6
8,4,5,1,3
8,4,5,3,37
8,4,5,4,112
8,4,5,5,8
8,4,6,0,95
8,4,6,4,2
8,4,6,6,37
8,4,7,1,22
8,4,7,2,3
8,4,8,5,8
8,4,8,6,7
8,4,9,1,141
8,4,9,2,6
8,4,10,2,23
8,4,10,3,122
8,4,10,4,4
8,4,11,0,2
8,4,11,5,26
8,4,11,6,93
8,4,12,0,46
8,4,12,1,124
8,4,12,2,6
8,5,1,2,40
8,5,1,4,103
8,5,1,5,8
8,5,2,0,150
8,5,2,1,1
8,5,2,5,14
8,5,3,0,99
8,5,3,1,1
8,5,3,6,28
8,5,4,0,6
8,5,4,2,24
8,5,4,3,107
8,5,5,4,22
8,5,5,5,3
8,5,6,0,3
8,5,6,1,21
8,5,6,2,2
8,5,7,3,136
8,5,7,4,5
8,5,8,5,33
8,5,8,6,141
8,5,9,1,68
8,5,9,2,154
8,5,9,3,2
8,5,10,3,22
8,5,10,4,129
8,5,10,5,6
8,5,11,0,216
8,5,11,4,4
8,5,11,6,46
8,5,12,1,58
8,5,12,6,6
8,6,1,2,4
8,6,1,3,41
8,6,1,5,137
8,6,2,1,5
8,6,2,5,4
8,6,2,6,44
8,6,3,0,5
8,6,3,1,5
8,6,3,5,2
8,6,4,1,1
8,6,4,3,5
8,6,4,4,129
8,6,4,5,3
8,6,5,0,4
8,6,5,5,32
8,6,5,6,141
8,6,6,1,41
8,6,6,2,185
8,6,6,3,1
8,6,6,6,3
8,6,7,1,4
8,6,7,3,24
8,6,7,4,199
8,6,7,5,2
8,6,8,0,83
8,6,8,6,52
8,6,9,0,4
8,6,9,2,40
8,6,9,3,4
8,6,10,5,1
8,6,10,6,4
8,6,11,1,42
8,6,11,2,3
8,6,12,0,2
8,6,12,2,33
8,6,12,3,39
8,6,12,4,4
8,6,12,5,4
8,7,1,0,3
8,7,1,4,8
8,7,2,2,27
8,7,2,6,2
8,7,3,1,2
8,7,3,2,27
8,7,3,3,12
8,7,4,4,5
8,7,4,5,7
8,7,5,0,34
8,7,5,1,4
8,7,5,6,59
8,7,6,0,8
8,7,6,2,31
8,7,6,3,39
8,7,7,2,2
8,7,7,4,55
8,7,8,2,4
8,7,8,5,5
8,7,9,1,2
8,7,9,4,52
8,7,9,5,8
8,7,10,0,3
8,7,10,5,72
8,7,10,6,46
8,7,11,1,71
8,7,11,2,31
8,7,11,3,4
8,7,12,1,7
8,7,12,3,56
8,7,12,4,34
8,8,1,0,38
8,8,1,5,67
8,8,2,0,5
8,8,2,1,70
8,8,2,3,21
8,8,3,0,2
8,8,3,2,71
8,8,3,3,18
8,8,4,3,3
8,8,4,5,44
8,8,4,6,5
8,8,5,0,20
8,8,5,1,1
8,8,5,5,2
8,8,6,1,4
8,8,6,3,8
8,8,6,4,31
8,8,7,5,65
8,8,7,6,37
8,8,8,1,42
8,8,8,2,30
8,8,9,2,4
8,8,9,4,75
8,8,9,5,44
8,8,10,0,38
8,8,10,4,4
8,8,10,6,66
8,8,11,0,2
8,8,11,2,29
8,8,11,3,3
8,8,12,4,3
8,8,12,5,1
8,9,1,1,1
8,9,1,5,6
8,9,1,6,49
8,9,2,1,2
8,9,3,1,4
8,9,3,4,7
8,9,4,0,43
8,9,4,6,2
8,9,5,1,65
8,9,5,2,48
8,9,6,4,154
8,9,6,5,28
8,9,7,0,34
8,9,7,4,4
8,9,7,6,57
8,9,8,0,13
8,9,8,2,88
8,9,8,3,4
8,9,9,3,6
8,9,9,5,8
8,9,9,6,1
8,9,10,0,6
8,9,10,1,39
8,9,11,3,128
8,9,11,4,14
8,9,12,5,97
8,9,12,6,58
8,10,1,0,2
8,10,1,2,98
8,10,1,6,8
8,10,2,3,95
8,10,2,5,76
8,10,3,4,75
8,10,3,5,73
8,10,4,0,74
8,10,4,1,70
8,10,4,5,2
8,10,5,2,73
8,10,5,3,51
8,10,6,3,8
8,10,6,5,29
8,10,6,6,6
8,10,7,0,3
8,10,7,1,10
8,10,7,5,10
8,10,8,1,6
8,10,8,3,6
8,10,8,4,109
8,10,9,0,115
8,10,9,6,93
8,10,10,1,161
8,10,10,2,82
8,10,11,2,12
8,10,11,4,107
8,10,11,5,106
8,10,12,0,82
8,10,12,4,6
8,10,12,6,120
8,11,1,1,128
8,11,1,3,85
8,11,2,3,14
8,11,2,4,92
8,11,2,6,132
8,11,3,3,10
8,11,3,5,139
8,11,3,6,4
8,11,4,1,10
8,11,4,2,4
8,11,4,6,6
8,11,5,1,13
8,11,5,3,7
8,11,5,4,124
8,11,6,0,94
8,11,6,6,150
8,11,7,1,118
8,11,7,2,94
8,11,8,4,155
8,11,8,5,119
8,11,9,0,136
8,11,9,1,80
8,11,9,4,2
8,11,10,0,4
8,11,10,2,110
8,11,10,3,1
8,11,11,6,8
8,11,12,0,13
8,11,12,1,112
8,11,12,5,9
8,12,1,1,6
8,12,1,2,191
8,12,1,4,5
8,12,2,0,3
8,12,2,3,2
8,12,2,4,8
8,12,2,5,3
8,12,3,0,33
8,12,3,4,7
8,12,3,6,7
8,12,4,2,176
8,12,4,3,54
8,12,5,2,2
8,12,5,4,175
8,12,5,5,40
8,12,6,0,211
8,12,6,1,25
8,12,6,5,6
8,12,7,0,8
8,12,7,2,180
8,12,7,3,48
8,12,8,3,4
8,12,8,5,170
8,12,8,6,2
8,12,9,1,13
8,12,9,2,3
8,12,9,6,17
8,12,10,1,16
8,12,10,3,35
8,12,10,4,42
8,12,11,0,47
8,12,11,3,2
8,12,11,6,303
8,12,12,1,290
8,12,12,2,72
8,13,1,2,4
8,13,1,3,41
8,13,1,6,6
8,13,2,1,85
8,13,2,2,31
8,13,2,6,2
8,13,3,0,19
8,13,3,1,178
8,13,3,2,12
8,13,4,3,33
8,13,4,4,92
8,13,5,0,8
8,13,5,1,4
8,13,5,3,5
8,13,5,6,47
8,13,6,1,42
8,13,6,2,24
8,13,6,3,5
8,13,7,1,2
8,13,7,3,41
8,13,7,4,36
8,13,8,0,28
8,13,8,4,6
8,13,8,6,6
8,13,9,0,11
8,13,9,2,41
8,13,9,3,43
8,13,10,2,8
8,13,10,4,71
8,13,10,5,7
8,13,11,0,172
8,13,11,1,126
8,13,11,4,2
8,13,12,0,6
8,13,12,2,337
8,13,12,3,43
8,14,1,0,122
8,14,1,4,14
8,14,2,0,50
8,14,2,2,89
8,14,2,3,19
8,14,3,1,42
8,14,3,2,93
8,14,3,3,26
8,14,4,4,78
8,14,4,5,6
8,14,5,0,158
8,14,5,1,2
8,14,5,4,6
8,14,6,2,41
8,14,6,3,15
8,14,6,4,6
8,14,7,2,7
8,14,7,4,54
8,14,7,5,16
8,14,8,0,54
8,14,8,1,45
8,14,9,1,4
8,14,9,3,74
8,14,9,4,40
8,14,10,3,4
8,14,10,5,6
8,14,10,6,4
8,14,11,1,192
8,14,11,2,95
8,14,11,6,5
8,14,12,0,2
8,14,12,1,17
8,14,12,3,84
8,14,12,4,43
8,15,1,0,16
8,15,1,1,45
8,15,1,5,4
8,15,2,1,20
8,15,2,3,135
8,15,2,4,47
8,15,3,2,25
8,15,3,3,122
8,15,3,4,14
8,15,4,0,9
8,15,4,6,21
8,15,5,0,29
8,15,5,1,130
8,15,5,2,1
8,15,6,1,8
8,15,6,3,49
8,15,6,4,39
8,15,7,3,3
8,15,8,1,100
8,15,8,2,27
8,15,9,2,5
8,15,9,4,76
8,15,9,5,2
8,15,10,0,188
8,15,10,4,11
8,15,11,0,3
8,15,11,2,132
8,15,11,3,120
8,15,12,2,16
8,15,12,4,101
8,15,12,5,5
8,16,1,1,58
8,16,1,2,79
8,16,2,2,22
8,16,2,4,57
8,16,3,3,12
8,16,3,4,55
8,16,4,0,118
8,16,4,1,8
8,16,5,1,56
8,16,5,2,127
8,16,5,3,7
8,16,6,2,2
8,16,6,4,39
8,16,6,5,1
8,16,7,0,38
8,16,7,4,2
8,16,8,0,2
8,16,8,2,97
8,16,8,3,21
8,16,9,3,6
8,16,9,5,4
8,16,9,6,4
8,16,10,0,60
8,16,10,1,125
8,16,11,1,9
8,16,11,3,140
8,16,11,4,117
8,16,12,2,2
8,16,12,3,4
8,16,12,6,2
8,17,1,0,23
8,17,1,2,107
8,17,1,3,100
8,17,2,3,57
8,17,2,5,3
8,17,3,4,57
8,17,4,0,43
8,17,4,1,136
8,17,4,2,5
8,17,5,2,35
8,17,5,3,123
8,17,5,4,1
8,17,6,0,7
8,17,6,3,4
8,17,6,6,2
8,17,7,0,44
8,17,7,1,38
8,17,8,1,7
8,17,8,3,126
8,17,8,4,26
8,17,9,0,50
8,17,9,4,2
8,17,10,1,140
8,17,10,2,152
8,17,10,6,2
8,17,11,2,2
8,17,11,4,120
8,17,11,5,15
8,17,12,0,64
8,17,12,4,24
8,17,12,6,7
8,18,1,1,13
8,18,1,3,93
8,18,1,4,53
8,18,2,0,2
8,18,2,4,30
8,18,3,0,16
8,18,3,6,13
8,18,4,1,60
8,18,4,2,116
8,18,4,3,17
8,18,5,3,40
8,18,5,4,94
8,18,6,0,34
8,18,6,1,3
8,18,6,4,4
8,18,6,6,2
8,18,7,1,76
8,18,7,2,34
8,18,8,4,36
8,18,8,5,5
8,18,9,0,122
8,18,9,1,49
8,18,10,0,6
8,18,10,2,109
